fac_hydroid	hydroid	ftype	name	riverseg	tnt	exempt_value
74063	62078	irrigation	RAPPAHANNOCK RIVER PUMP #1	RL5_6070_0000	tidal	0.106479190101237345333400
74063	63663	irrigation	RAPPAHANNOCK RIVER PUMP #4	RL5_6070_0000	tidal	0.104931507
74063	63772	irrigation	RAPPAHANNOCK RIVER PUMP #2	RL5_6070_0000	tidal	0.102598425196850393700400
74064	64478	irrigation	Stream Intake	RL5_6070_0000	tidal	0.000000000000000000000
74069	60384	mining	JAMES RIVER	JB0_7073_0000	tidal	1.26
74071	61615	hydropower	JAMES RIVER	JL6_7160_7440	non-tidal	0.00000000000000000000
74073	62361	manufacturing	JAMES RIVER	JL6_7440_7430	non-tidal	1.629
74076	60193	commercial	POND	JL7_6800_7070	non-tidal	0.128072265296418728072655
74077	59374	irrigation	PAMUNKEY RIVER - CLOP	YP4_6750_0001	non-tidal	0.000000000000000000000
74077	59378	irrigation	PAMUNKEY RIVER - R1	YP4_6750_0001	non-tidal	0.000000000000000000000
74077	59379	irrigation	PAMUNKEY RIVER - S2 (formerly S4 but now combined with S2B&C)	YP4_6750_0001	non-tidal	0.000000000000000000000
74077	60250	irrigation	PAMUNKEY RIVER - R7	YP4_6750_0001	non-tidal	0.000000000000000000000
74077	60266	irrigation	PAMUNKEY RIVER - S2C	YP4_6750_0001	non-tidal	0.000000000000000000000
74077	60393	irrigation	PAMUNKEY RIVER - S2B	YP4_6750_0001	non-tidal	0.000000000000000000000
74077	60783	irrigation	Pamunkey River - R4A	YP4_6750_0001	non-tidal	0.000000000000000000000
74077	61583	irrigation	PAMUNKEY RIVER - CLOPS	YP4_6750_0001	non-tidal	0.000000000000000000000
74078	59381	municipal	DICES SPRING	PS3_6280_6230	non-tidal	0.30483871
74079	59384	municipal	DEERFIELD SPRING	JU2_6410_6640	non-tidal	0.000000000000000000000000
74081	62725	municipal	SOUTH ANNA RIVER	YP3_6690_6720	non-tidal	4
74082	60466	fossilpower	POTOMAC RIVER	PL7_4965_0000	tidal	483.571987
74085	59922	irrigation	SOUTH RIVER - HARTMAN	PS2_6730_6660	non-tidal	0.000000000000000000000
74085	59924	irrigation	SOUTH RIVER - KOONTZ	PS2_6730_6660	non-tidal	0.000000000000000000000
74085	60163	irrigation	BACK CREEK	PS2_6730_6660	non-tidal	0.000000000000000000000
74085	60212	irrigation	SPRUCE CREEK	JL1_6770_6850	non-tidal	0.000000000000000000000
74085	62126	irrigation	SPRING - TENCH	PS2_6730_6660	non-tidal	0.000000000000000000000
74085	64497	irrigation	SOUTH RIVER - TENCH III	PS2_6730_6660	non-tidal	0.000000000000000000000
74085	458997	irrigation	Main Nursery Hill	PS2_6730_6660	non-tidal	0.00000000000000000000
74085	458999	irrigation	Ellis Farm	PS2_6730_6660	non-tidal	0.00000000000000000000
74087	61580	irrigation	SPRING CREEK	PS3_5990_6161	non-tidal	0.147129032
74093	60497	irrigation	SMITH CREEK	PS2_5560_5100	non-tidal	0.023561644
74094	59914	irrigation	BEAVER CREEK	JA2_7410_7470	non-tidal	0.00000000000000000000
74094	60252	irrigation	NORTH BUCKSKIN CREEK	JL7_7030_6800	non-tidal	0.00000000000000000000
74094	60379	irrigation	FARM POND #2 GLENWOOD NORTH	JA1_7600_7570	non-tidal	0.00000000000000000000
74094	60380	irrigation	FARM POND #3 GLENWOOD SOUTH	JA1_7600_7570	non-tidal	0.00000000000000000000
74094	61778	irrigation	FARM POND #1 Jackson	JA1_7600_7570	non-tidal	0.00000000000000000000
74096	58823	irrigation	FARM POND	RL5_6071_0000	tidal	0.057353179753406878649000
74096	58824	irrigation	FARM POND 2	RL5_6071_0000	tidal	0.054383562
74096	58834	irrigation	RAPPAHANNOCK RIVER	RL5_6070_0000	tidal	0.216328682673588578845500
74097	60567	irrigation	PAMUNKEY RIVER - SLATERS	YP4_6750_0001	non-tidal	0.000000000000000000000000
74097	60647	irrigation	PAMUNKEY RIVER - LS 1 1A	YP4_6750_0001	non-tidal	0.000000000000000000000000
74097	61007	irrigation	PAMUNKEY RIVER - LS4 HP	YP4_6750_0001	non-tidal	0.000000000000000000000000
74097	61532	irrigation	PAMUNKEY RIVER - LS 1 1A	YP4_6750_0001	non-tidal	0.008886970431779806264110
74097	61613	irrigation	SLATERS 6T - Pamunkey River	YP4_6750_0001	non-tidal	0.008886970431779806264110
74097	64646	irrigation	PAMUNKEY RIVER - LS2 HP	YP4_6750_0001	non-tidal	0.014396892099483286147945
74097	65498	irrigation	SLATERS 3T - Pamunkey River	YP4_6750_0001	non-tidal	0.011781583658130943161644
74097	65593	irrigation	Slaters 7T - Pamunkey River	YP4_6750_0001	non-tidal	0.010842103926771363642192
74098	61170	commercial	POND	OD3_8720_8900	non-tidal	0.017419355
74098	64558	commercial	SMITH RIVER	OD3_8720_8900	non-tidal	0.026027397260273972602740
74100	59386	commercial	14 ACRE POND	YP0_6782_0000	tidal	0.576394521
74103	58884	municipal	FROM ROANOKE RIVER	OR2_8130_7900	non-tidal	80
74105	59804	commercial	POND	JB0_7381_0000	tidal	0.000000000000000000000
74106	58768	irrigation	ROANOKE RIVER	OR2_7900_7740	non-tidal	0.004230401192664549404404
74106	58774	irrigation	SOUTH FORK ROANOKE RIVER #1	OR2_8020_8130	non-tidal	0.040269425511355715911927
74106	58776	irrigation	SOUTH FORK ROANOKE RIVER #2	OR2_8020_8130	non-tidal	0.021758455633207991795186
74106	64253	irrigation	NORTH FORK ROANOKE RIVER	OR2_8020_8130	non-tidal	0.322580645
74106	65142	irrigation	SOUTH FORK ROANOKE RIVER #3	OR2_8020_8130	non-tidal	0.002240975923004523542453
74106	65154	irrigation	SOUTH FORK ROANOKE RIVER #4	OR2_8020_8130	non-tidal	0.009848693483947934566845
74106	65155	irrigation	SOUTH FORK ROANOKE RIVER #5	OR2_8020_8130	non-tidal	0.013157192868410030823247
74107	59106	irrigation	Pamunkey River - CH16 29.4 acres	YP4_6720_6750	non-tidal	0.015870205469583009136000
74107	59621	irrigation	PAMUNKEY RIVER - CH6 72.9 ACRES	YP4_6720_6750	non-tidal	0.792542466
74107	63506	irrigation	Pamunkey River - CH7 39.6acres	YP4_6720_6750	non-tidal	0.019300884700729085616720
74107	64176	irrigation	PAMUNKEY RIVER - CH8  190.6 ACRES	YP4_6720_6750	non-tidal	2.017380822
74108	62893	municipal	SMITH SPRING	JU3_6380_6900	non-tidal	0.000000000000000000000000
74108	62911	municipal	QUEEN SPRINGS	JU3_6380_6900	non-tidal	0.055
74109	59948	municipal	WARRENTON RESERVOIR	PL1_5370_5470	non-tidal	3.02
74110	59748	irrigation	RAPPAHANNOCK R - NORMANS FORD	RU4_5640_6030	non-tidal	0.058933992943510415227884
74110	60593	irrigation	RAPPAHANNOCK R - SUMERDUCK RD (Tharpe Farms)	RU4_5640_6030	non-tidal	0.082795073013321949198514
74110	63149	irrigation	POND #1	RU4_5640_6030	non-tidal	0.000000000000000000000000
74110	65227	irrigation	RAPPAHANNOCK RIVER	RU4_5640_6030	non-tidal	0.067366824454126539683191
74111	58780	municipal	CRYSTAL SPRING	OR3_7740_8271	non-tidal	10.08
74111	60857	municipal	MUSE SPRING TO FRED WHITAKER	OR3_7740_8271	non-tidal	0.122580645
74111	65544	municipal	FROM CARVINS COVE RESERVOIR	OR3_7740_8271_carvins	non-tidal	27.9
74112	64153	irrigation	JAMES RIVER - FD 16	MN3_7540_7680	non-tidal	0.016279791489877560916389
74112	65194	irrigation	JAMES RIVER - FD 21	MN3_7540_7680	non-tidal	0.016184588030872452781918
74117	58958	manufacturing	JACKSON RIVER (COOLING WATER)	JU3_6950_7330	non-tidal	26.27419355
74117	60367	manufacturing	JACKSON RIVER UPPER & LOWER IN	JU3_6950_7330	non-tidal	60
74117	60395	manufacturing	JACKSON RIVER (WOODYARD)	JU3_6950_7330	non-tidal	5
74117	60418	manufacturing	JACKSON RIVER (FIRE WATER #1)	JU3_6950_7330	non-tidal	96.92
74117	60833	manufacturing	JACKSON RIVER (FIREWATER #2)	JU3_6950_7330	non-tidal	0.0000000000000000000000000000
74117	63310	manufacturing	JACKSON RIVER (CARBON STORAGE)	JU3_6950_7330	non-tidal	2
74118	61563	municipal	MEHERRIN RIVER	MN3_8190_8260	non-tidal	3
74118	61573	municipal	GREAT CREEK	MN4_8260_8400	non-tidal	4.032
74121	58778	mining	NI RIVER	YM2_6120_6430	non-tidal	1.006
74123	60423	municipal	WD FROM SP HOLLOW RES	OR2_8130_7900_spring_hollow	non-tidal	10.08
74125	59691	municipal	TINKER CREEK	OR3_7740_8271_tinker	non-tidal	14.97880645
74125	60026	municipal	CATAWBA CREEK	OR3_7740_8271_catawba	non-tidal	45.26609677
74129	59256	municipal	MAURY RIVER	JU3_6790_7260	non-tidal	21.2
74133	60341	manufacturing	JAMES RIVER	JL6_7440_7430	non-tidal	1.728
74141	63897	irrigation	SOUTH ANNA RIVER	YP3_6470_6690	non-tidal	0.026027397
74143	61228	commercial	CYPRESS COVE POND	MN5_8160_0000	tidal	0.009677419
74149	59356	irrigation	MUDDY CREEK	PS3_5990_6161	non-tidal	0.00000000000000000000
74154	60069	municipal	RAPIDAN RIVER	RU2_6220_6170	non-tidal	2.999452054794520547945
74180	64987	manufacturing	McHENRY CREEK	TU4_8800_9290	non-tidal	0.419032258
74180	64990	manufacturing	KEYWOOD BRANCH	TU4_8800_9290	non-tidal	0.118387097
74183	63671	manufacturing	PRIVATE LAKE	PM7_4580_4820_difficult_run	non-tidal	0.054193548
74184	59315	hydropower	SMITH MOUNTAIN LAKE	OR4_8271_8120	non-tidal	0.00000000000000000000
74191	62915	mining	MATTAPONI RIVER	YM3_6430_6620	non-tidal	0.312903226
74192	63013	mining	RAPPAHANNOCK RIVER	RL5_6070_0000	tidal	1.35
74198	60690	commercial	DUNLAP CREEK	JU2_7140_7330	non-tidal	0.059032258
74205	63924	irrigation	FARM POND	RL0_6500_0000	tidal	1.150787671
74206	61013	commercial	LAKE	MN3_7770_7930	non-tidal	0.00483871
74210	64798	municipal	POWELL RIVER	TU3_8880_9230	non-tidal	7.9
74214	59760	commercial	NORTH FORK ROANOKE RIVER	OR2_8020_8130	non-tidal	0.4
74215	63782	municipal	FALLING CREEK RESERVOIR	JB0_7071_0000	tidal	2.958
74216	62943	municipal	DODGE SPRING	PS2_6730_6660	non-tidal	0.387096774
74221	64935	municipal	WISE RESERVOIR	TU2_8860_9000	non-tidal	3.024
74221	64936	municipal	BEAR CREEK	TU2_8860_9000	non-tidal	0.851612903
74223	64525	irrigation	BLACKWATER RIVER	OR1_8320_8271	non-tidal	0.008547945
74227	59721	irrigation	SHENANDOAH RIVER 100 AC	PS4_5840_5240	non-tidal	0.013698630136986301369863
74227	233021	irrigation	SHENANDOAH RIVER 86 AC	PS4_5840_5240	non-tidal	0.00000000000000000000
74228	59966	irrigation	ELKINGTON FARM POND	EL0_7220_0000	tidal	0.000000000000000000000
74228	191598	irrigation	Willow Grove Farm Pond	EL0_7220_0000	tidal	0.000000000000000000000
74239	62647	commercial	MILL CREEK	JU5_7300_7510	non-tidal	1.113290323
74241	65402	commercial	NORTH ANNA RIVER	YP3_6670_6720	non-tidal	0.000000000000000000000
74248	65032	municipal	COLD SPRING	TU3_9060_9230	non-tidal	0.165
74269	61698	municipal	PIGG RIVER	OR2_8460_8271	non-tidal	0.703
74278	58784	municipal	POUNDING MILL SPRING	JU4_7000_7300	non-tidal	0.172870968
74285	64383	commercial	LAKE	JB3_6820_7053	non-tidal	0.071
74290	64891	municipal	BLUE SPRING	TU4_9260_0000	non-tidal	0.2
74290	65578	municipal	KVS Quarry Pond	TU0_9300_0000	non-tidal	1.501
74297	62777	municipal	SPRING	JU4_7000_7300	non-tidal	0.102967742
74300	62178	manufacturing	GLADE CREEK	OR3_7740_8271	non-tidal	0.0005
74302	59787	irrigation	#2Middle Pond	RL0_6531_0000	tidal	0.299178082
74302	59788	irrigation	#3Gilberts Pond	RL0_6531_0000	tidal	0.040218109715796430932000
74302	62041	irrigation	DRIP SYSTEM	YL0_6581_0000	tidal	0.000000000000000000000000
74302	62129	irrigation	BIG OVERHD SYSTEM POND	YL0_6581_0000	tidal	0.000000000000000000000000
74302	64418	irrigation	#4 Mason Hill Pond	RL0_6531_0000	tidal	0.009781890284203569068000
74302	65052	irrigation	#1Little Pond	RL0_6531_0000	tidal	0.244383562
74308	59822	irrigation	POND	EL0_6190_0000	tidal	0.00000000000000000000
74309	59334	manufacturing	JAMES RIVER	JB0_7073_0000	tidal	3
74310	58827	irrigation	POND	ES0_0000_0000	tidal	0.00000000000000000000
74313	60413	commercial	GOLF COURSE IRRIGATION PUMPAGE	RL0_6531_0000	tidal	1.000684932
74320	61551	manufacturing	JAMES RIVER	JB0_7073_0000	tidal	47.87
74321	59901	municipal	BEAVER CREEK RESERVOIR	JL1_6560_6440_beaver_creek	non-tidal	35
74322	64753	manufacturing	SYCAMORE CREEK	OR4_8120_7890	non-tidal	6.9
74322	64754	manufacturing	ROANOKE RIVER	OR4_8120_7890	non-tidal	10.8
74324	65020	municipal	TOWN SPRING	TU2_8790_9070	non-tidal	2.408064516
74324	65173	municipal	MIDDLE FORK HOLSTON RIVER	TU2_8790_9070	non-tidal	6
74327	60067	municipal	INTOWN LAKES	JB0_7382_0000	tidal	0.000000000000000000000
74328	60551	mining	RAPPAHANNOCK RIVER	RL5_6070_0000	tidal	0.473726027397260273972603
74336	59110	irrigation	MUDDY CREEK  	PS3_5990_6161	non-tidal	0.02739726
74337	59786	commercial	LAKE	PL2_4970_5250	non-tidal	0.234193548
74338	59746	mining	BOOTH RUN	JA2_7290_0001	non-tidal	5.197
74340	60070	commercial	WATER TREATMENT PLANT SPRING	OR3_7740_8271_catawba	non-tidal	0.115612903
74340	63732	commercial	MOUNTAIN SPRING	OR3_7740_8271_catawba	non-tidal	0.070548387
74342	61593	manufacturing	NORTH FORK SHENANDOAH RIVER	PS2_5560_5100	non-tidal	3.33
74344	59763	commercial	IRRIGATION LAKE	MN2_7850_0000	tidal	0.148000000000000000000000
74345	58905	municipal	N FORK SHENANDOAH RIVER	PS2_5560_5100	non-tidal	1.000684932
74346	59818	municipal	LYDIA SPRING	JL2_6240_6520	non-tidal	0.052322581
74350	59280	commercial	POND	PL0_5000_0001	non-tidal	0.1
74351	59694	commercial	POND #8 (metered)	PM7_4580_4820_difficult_run	non-tidal	0.5
74355	61586	municipal	JOHN H KERR RESERVOIR	OR7_8470_8490	non-tidal	5
74357	68411	irrigation	Impoundment Pond	EL0_6610_0000	tidal	0.000000000000000000000
74358	233020	irrigation	SF SHENANDOAH RIVER 190 ACRES	PS4_5840_5240	non-tidal	0.022493150684931506849315
74361	59393	municipal	PEAK CREEK	NR6_8500_7820	non-tidal	4
74361	64114	municipal	Hogan Lake	NR6_8500_7820	non-tidal	1
74363	59646	commercial	Irrigation Pond	RL0_6450_0000	tidal	0.000000000000000000000
74364	58956	mining	PIT PUMP	MN4_8510_8380	non-tidal	0.999227931465695603845951
74364	59402	mining	JAKE'S POND	MN4_8510_8380	non-tidal	0.525806452
74364	59769	mining	FONTAINE CREEK	MN4_8510_8380	non-tidal	0.000000000000000000000000
74365	65018	agriculture	BOILING SPRINGS	NR2_8600_8700	non-tidal	2.028408219
74365	65019	agriculture	WEST SPRINGS	NR2_8600_8700	non-tidal	3.229032258
74380	60617	municipal	SHENANDOAH RIVER	PS5_4380_4370	non-tidal	148
74380	63375	municipal	RESERVOIR	PS5_4380_4370	non-tidal	0.284
74410	63730	mining	SPRING CREEK	JA2_7550_7280	non-tidal	0.231
74418	65069	irrigation	Andrews Farm Pond	MN1_7620_7710	non-tidal	0.000000000000000000000
74423	59272	irrigation	TRIB TO SOUTH RIVER	PS2_6490_6420	non-tidal	0.000000000000000000000000
74423	59790	irrigation	SOUTH R  DWNSTREAM OF RED MILL	PS2_6490_6420	non-tidal	0.029665541321228103710685
74423	65336	irrigation	SOUTH RIVER  PASTURE	PS2_6490_6420	non-tidal	0.009425495053402209611507
74423	65337	irrigation	SOUTH RIVER  20 AC	PS2_6490_6420	non-tidal	0.000000000000000000000000
74426	59367	irrigation	Buffalo Creek	JU3_6640_6790	non-tidal	0.00000000000000000000
74427	59343	municipal	BIG SPRING	JU3_6650_7300	non-tidal	0.040064516
74430	64937	commercial	SPRING FED LAKE	NR2_8600_8700	non-tidal	5.9
74433	61602	commercial	RIVANNA RIVER	JL4_6520_6710	non-tidal	0.864
74435	59098	mining	Creek Pump	TU3_8880_9230	non-tidal	0.000000000000000000000
74435	68418	mining	Pond Pump	TU3_8880_9230	non-tidal	0.000000000000000000000
74436	58970	commercial	IRRIGATION LAKE	JB3_6820_7053	non-tidal	0.08883871
74436	63895	commercial	NORTH RUN	JB3_6820_7053	non-tidal	0.107741935
74436	64196	commercial	UPHAM CREEK	JB3_6820_7053	non-tidal	0.003238510815689429097711
74437	64808	mining	LOONEY CREEK	TU3_8880_9230	non-tidal	0.180430137
74438	60514	manufacturing	NORTH ANNA RIVER	YP3_6700_6670	non-tidal	8
74438	64674	manufacturing	MEADOWS POND	YP3_6670_6720_mill_creek_meadows_pond	non-tidal	3.5
74445	59249	commercial	IRRIGATION LAKE	JB0_7050_0000	tidal	0.00000000000000000000
74445	62337	commercial	MILL CREEK	JB0_7050_0000	tidal	0.00000000000000000000
74447	59327	hydropower	BACK CREEK	JU1_6590_6600	non-tidal	0.009227647266456679459253
74447	59623	hydropower	BACK CREEK (4)	JU2_6600_6810	non-tidal	0.00000000000000000000
74447	62998	hydropower	BACK CREEK (1)	JU2_6600_6810	non-tidal	0.00000000000000000000
74447	62999	hydropower	BACK CREEK (3)	JU2_6600_6810	non-tidal	0.00000000000000000000
74447	63017	hydropower	BACK CREEK (2)	JU2_6600_6810	non-tidal	0.00000000000000000000
74447	63038	hydropower	LITTLE BACK CREEK	JU1_6590_6600_bathco-upper	non-tidal	0.00000000000000000000
74455	60461	commercial	SOUTH ANNA RIVER #2	YP3_6470_6690	non-tidal	0.125085616
74455	60464	commercial	14-ACRE LAKE	YP3_6470_6690	non-tidal	1.000684932
74455	62092	commercial	SOUTH ANNA RIVER #1	YP3_6470_6690	non-tidal	0.125085616
74457	64440	irrigation	FARM POND	RU4_6040_6030	non-tidal	0.000000000000000000000
74458	59399	fossilpower	ROANOKE RIVER	OR4_8120_7890	non-tidal	2.00000000000000000000
74460	58829	mining	PIT SUMP	JL7_6800_7070	non-tidal	0.374
74460	59400	mining	LITTLE TUCKAHOE CREEK TRIB	JL7_6800_7070	non-tidal	0.023506849
74461	64600	commercial	Pond 12 Celebrate! Virginia North	RL5_6070_0000	tidal	0.15342465753424657534
74464	61571	municipal	SOUTH FORK MAYO RIVER	OD1_8910_8930	non-tidal	2.9
74464	61572	municipal	UPPER & LOWER CARTERS MTN RES	OD1_8910_8930	non-tidal	0.7
74466	59328	fossilpower	ROANOKE RIVER	OR4_8120_7890	non-tidal	1.43013698630136986301
74528	90471	commercial	Lake	OR5_7910_8410	non-tidal	0.000000000000000000000
74529	90456	commercial	Pond 17	PM7_4620_4580_broad_run	non-tidal	0.045088683464766543834247
74529	226089	commercial	Pond 4	PM7_4620_4580_broad_run	non-tidal	0.057651042562630716439726
90410	90455	commercial	Lake	PM7_4410_4620	non-tidal	0.096246215798242339340384
90411	90460	commercial	Pond	NR3_8690_8500	non-tidal	0.000000000000000000000
90414	90465	commercial	Pond	OD3_8520_8621	non-tidal	0.00000000000000000000
90415	90470	commercial	220 Pump	OR3_7740_8271_tinker	non-tidal	0.000000000000000000000
90415	90472	commercial	#4 Pond	OR3_7740_8271_tinker	non-tidal	0.000000000000000000000
90416	90467	commercial	Irrigation Pond/Briery Creek	JA1_7640_7280	non-tidal	0.128767123287671232877
90418	90478	commercial	Paradise	JL4_6520_6710	non-tidal	0.000000000000000000000
90421	90457	commercial	#9 Pond	PL0_5492_0000	tidal	0.000000000000000000000
90422	90459	commercial	Powell River	TU4_9260_0000	non-tidal	0.00000000000000000000
90423	90468	commercial	Stumpy Lake	MN2_7850_0000	tidal	0.000000000000000000000
90425	90477	commercial	Spring-fed Pond	OR2_7610_7780	non-tidal	0.000000000000000000000
90426	90466	commercial	Stream	NR2_8210_8180	non-tidal	0.000328767123287671232877
90427	90463	commercial	Crooked Run	ooked_run	non-tidal	0.018849315068493150684932
90428	90473	commercial	Large Pond	JL6_7440_7430	non-tidal	0.00000000000000000000
90428	90475	commercial	Small Pond	JL6_7440_7430	non-tidal	0.00000000000000000000
90430	90462	commercial	Closed Rock Quarry	OD3_8630_8720	non-tidal	0.00000000000000000000
90431	90461	commercial	Pond	YL0_7370_0000	tidal	0.00000000000000000000
90432	90479	commercial	Blackman Creek	JA0_7291_7290	non-tidal	0.111936232950892086866
90432	163287	commercial	Blackman Creek	JA0_7291_7290	non-tidal	0.033817191706642159710
90435	90481	commercial	Irrigation Pond	PL0_5141_5140	non-tidal	0.000000000000000000000
90438	90485	commercial	Occoquan Reservoir	PL3_5250_0001	non-tidal	0.000000000000000000000
90439	90483	commercial	Roseville Run	PS5_4380_4370	non-tidal	0.00000000000000000000
90440	90484	commercial	Irrigagion Pond	PL1_5370_5470	non-tidal	0.000000000000000000000
90441	90482	commercial	Holding Pond	PL2_4970_5250	non-tidal	0.000000000000000000000
90442	163290	commercial	Pond	OR1_8280_8020	non-tidal	0.000000000000000000000
90580	64443	irrigation	WALKERTON BRANCH CREEK	YM0_6622_0000	tidal	0.000000000000000000000000
90580	64532	irrigation	FARM POND	YM0_6622_0000	tidal	0.760520548
90584	63789	commercial	LAKE HOLIDAY	RL5_6070_0000	tidal	0.064516129
90597	64776	industrial	COCKRELL CREEK	RL0_6450_0000	tidal	12.93096774
179220	163288	commercial	Lake on #17	JB0_7760_0000	tidal	0.000000000000000000000
179221	163292	commercial	#2 Pond	OR2_8460_8271	non-tidal	0.000000000000000000000
179222	163291	commercial	Lake Hunting Hawk	JB3_6820_7053	non-tidal	0.000000000000000000000
179223	163289	commercial	Pond	PL0_5900_0000	tidal	0.130000000000000000000000
179225	163293	commercial	Wilson Creek	JU3_6650_7300	non-tidal	0.000000000000000000000
179226	191597	commercial	Pond #1	OR7_8490_0000	non-tidal	0.000000000000000000000
179227	163294	irrigation	Gold Mine Branch	NR5_9050_8870	non-tidal	0.00000000000000000000
179228	163295	commercial	Irrigation Pond	RU4_6040_6030	non-tidal	0.010958904109589041095890
179229	191599	commercial	Irrigation Pond	JL6_6740_7100	non-tidal	0.150000000000000000000000
179230	191600	commercial	Reservoir	JA0_7291_7290	non-tidal	0.000000000000000000000
179231	191602	commercial	Irrigation Pond	PM7_4620_4580_broad_run	non-tidal	0.000000000000000000000
179232	191596	commercial	Wyndham Lake	JB3_6820_7053	non-tidal	0.000000000000000000000
179233	191607	irrigation	Impoundment Pond #1	ES0_0000_0000	tidal	0.000000000000000000000
193261	191603	agriculture	Dan River	OD2_8840_9020	non-tidal	0.42465753424657534247
193263	191605	irrigation	Middle River	PS3_6460_6230	non-tidal	0.096774194
193264	191604	irrigation	Middle River	PS3_6460_6230	non-tidal	0.000000000000000000000
193265	231374	agriculture	Mattaponi River	YM0_6621_0000	tidal	0.000000000000000000000
193267	191593	commercial	Lake	JA2_7290_0001	non-tidal	0.000000000000000000000
193268	191595	commercial	Pond on Course	JB0_7071_0000	tidal	0.000000000000000000000
378250	378252	agriculture	North Fork Shenandoah River	PS2_5560_5100	non-tidal	0.000000000000000000000
398105	401289	municipal	James River intake	JL6_6970_6740	non-tidal	0.00000000000000000000
400209	400210	mining	Quarry Dewatering	JA4_7470_7480	non-tidal	0.000000000000000000000
401262	60520	municipal	GOOSE CREEK RESERVOIR	PM3_4660_4620	non-tidal	30.6
401367	59651	agriculture	JAMES RIVER WMA	JL6_7150_6890	non-tidal	0.000000000000000000000000
401368	60651	agriculture	GOBLINTOWN CREEK	OD2_8560_8630	non-tidal	0.00000000000000000000
402317	59961	irrigation	POND DRAIN - SOUTHSIDE C	EL0_7220_0000	tidal	0.000000000000000000000
409442	409448	irrigation	Naked Creek	PS4_5840_5240	non-tidal	0.000000000000000000000
442389	442478	mining	Ski Pond Withdrawal	JL3_7020_7100_mountain_creek	non-tidal	0.360000000000000000000
449774	65580	commercial	Westhampton Pond Pump House	JL7_7070_0001	non-tidal	0.079759869728899905454165
450455	59348	irrigation	FARM POND #2 (SMALL)	PL0_6130_0000	tidal	0.790541096
450455	64167	irrigation	FARM POND #1 (LARGE)	PL0_6130_0000	tidal	0.860589041
456224	59321	municipal	NORTHEAST CREEK RESERVOIR	YP3_6470_6690	non-tidal	6.004109589
456245	59319	fossilpower	BOWLERS MILL RESERVOIR	YP3_6470_6690	non-tidal	4.503082192
456795	457278	wsp_plan_system-ssulg	Bowling Green (Large Self-Supplied User) - Intake	YM1_6370_6620	non-tidal	0.00000000000000000000
456796	457279	wsp_plan_system-ssulg	Patrick (Large Self-Supplied User) - Intake	OD1_8910_8930	non-tidal	0.103154036155476443152634
456797	457280	wsp_plan_system-ssulg	Amelia (Large Self-Supplied User) - Intake	JA4_7470_7480	non-tidal	0.000000000000000000000
456798	457281	wsp_plan_system-ssulg	Page (Large Self-Supplied User) - Intake	PS5_5240_5200	non-tidal	0.000000000000000000000
456799	457282	wsp_plan_system-ssulg	Arlington (Large Self-Supplied User) - Intake	PL7_4962_0000	tidal	0.000000000000000000000000
456800	457283	wsp_plan_system-ssulg	Warrenton (Large Self-Supplied User) - Intake	PL1_5370_5470	non-tidal	0.00000000000000000000
456801	457284	wsp_plan_system-ssulg	Fauquier (Large Self-Supplied User) - Intake	PL1_5370_5470	non-tidal	0.000000000000000000000
456802	457285	wsp_plan_system-ssulg	Galax (Large Self-Supplied User) - Intake	NR5_8870_8760	non-tidal	0.00000000000000000000
456803	457286	wsp_plan_system-ssulg	Henry (Large Self-Supplied User) - Intake	OD3_8630_8720	non-tidal	0.077508219391091831270073
456804	457287	wsp_plan_system-ssulg	Bath (Large Self-Supplied User) - Intake	JU3_6650_7300	non-tidal	0.000000000000000000000
456805	457288	wsp_plan_system-ssulg	Culpeper (Large Self-Supplied User) - Intake	RU4_5640_6030	non-tidal	0.000000000000000000000
456806	457289	wsp_plan_system-ssulg	Martinsville (Large Self-Supplied User) - Intake	OD3_8720_8900	non-tidal	0.00000000000000000000
456807	457290	wsp_plan_system-ssulg	Pulaski (Large Self-Supplied User) - Intake	NR6_8500_7820	non-tidal	0.000054790510637078456381
456808	457291	wsp_plan_system-ssulg	Franklin County (Large Self-Supplied User) - Intake	OR2_8460_8271	non-tidal	0.154271877400874670224434
456809	457292	wsp_plan_system-ssulg	James City (Large Self-Supplied User) - Intake	JB0_7072_0000	tidal	0.000000000000000000000
456810	457293	wsp_plan_system-ssulg	Manassas (Large Self-Supplied User) - Intake	PL2_5140_5360	non-tidal	0.000000000000000000000
456811	457294	wsp_plan_system-ssulg	Botetourt (Large Self-Supplied User) - Intake	JU1_7560_7500	non-tidal	0.033832379324808599126005
456812	457295	wsp_plan_system-ssulg	Clarke (Large Self-Supplied User) - Intake	PS5_4380_4370	non-tidal	0.000000000000000000000
456813	457296	wsp_plan_system-ssulg	Greene (Large Self-Supplied User) - Intake	JL2_6240_6520	non-tidal	0.006812620865365279849767
456814	457297	wsp_plan_system-ssulg	Orange (Large Self-Supplied User) - Intake	YP2_6390_6330	non-tidal	0.021676930273107671111890
456815	457298	wsp_plan_system-ssulg	Stuart (Large Self-Supplied User) - Intake	OD1_8910_8930	non-tidal	0.00000000000000000000
456816	457299	wsp_plan_system-ssulg	Russell (Large Self-Supplied User) - Intake	TU4_8680_8810	non-tidal	0.000000000000000000000
456817	457300	wsp_plan_system-ssulg	Haymarket (Large Self-Supplied User) - Intake	PL2_4970_5250	non-tidal	0.00000000000000000000
